Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg,Player-additional
1,Mahmoud Abdul-Rauf,PG,27,SAC,75,51,2131,10.2,22.9,.445,2.3,6.1,.382,7.8,16.8,.468,2.8,3.4,.846,0.4,2.6,3.0,4.7,1.4,0.1,2.9,4.3,25.5,,105,112,abdulma02
2,Shareef Abdur-Rahim,PF,20,VAN,80,71,2802,10.7,23.5,.453,0.1,0.5,.259,10.5,23.0,.457,7.5,10.1,.746,4.2,6.6,10.7,3.4,1.5,1.5,4.4,3.9,28.9,,102,112,abdursh01
3,Rafael Addison,SF,32,CHH,41,3,355,7.5,18.6,.402,1.2,3.1,.400,6.3,15.6,.402,3.4,4.3,.786,2.9,4.0,6.9,5.2,1.2,0.5,2.6,7.9,19.5,,103,112,addisra01
4,Cory Alexander,PG,23,SAS,80,6,1454,7.3,18.5,.396,3.6,9.5,.373,3.8,9.0,.420,3.6,4.9,.736,1.1,3.6,4.7,9.6,3.1,0.6,5.5,5.6,21.8,,101,112,alexaco01
5,Jerome Allen,SG,24,TOT,76,1,943,4.4,12.5,.353,1.7,5.3,.323,2.7,7.2,.375,2.4,4.1,.583,1.4,4.1,5.5,8.6,1.8,0.2,3.9,4.8,12.9,,95,109,allenje01
5,Jerome Allen,SG,24,IND,51,1,692,4.4,11.5,.388,1.8,4.6,.390,2.7,6.9,.386,2.1,3.7,.574,1.0,4.1,5.1,8.5,2.1,0.0,4.4,5.2,12.8,,95,107,allenje01
5,Jerome Allen,SG,24,DEN,25,0,251,4.3,15.3,.284,1.4,7.0,.206,2.9,8.3,.350,3.1,5.2,.600,2.5,4.3,6.8,8.9,0.8,0.8,2.7,3.5,13.2,,94,114,allenje01
6,Ray Allen*,SG,21,MIL,82,81,2532,8.3,19.2,.430,2.5,6.3,.393,5.8,12.9,.448,4.3,5.3,.823,2.1,4.8,6.9,4.4,1.6,0.2,3.2,4.6,23.3,,109,110,allenra02
7,Derrick Alston,C,24,ATL,2,0,11,0.0,25.1,.000,0.0,0.0,,0.0,25.1,.000,0.0,10.1,.000,15.1,5.0,20.1,0.0,0.0,0.0,0.0,0.0,0.0,,35,109,alstode01
8,Ashraf Amaya,PF,25,WSB,31,0,144,4.3,14.4,.300,0.4,0.4,1.000,4.0,14.1,.282,5.4,10.1,.536,6.9,11.9,18.8,1.1,2.5,1.1,3.6,10.5,14.4,,86,99,amayaas01
9,Greg Anderson,C,32,SAS,82,48,1659,4.3,8.7,.496,0.0,0.0,.000,4.3,8.6,.498,2.1,3.1,.667,5.2,9.6,14.8,1.1,2.1,2.2,2.4,7.5,10.7,,105,108,andergr01
10,Kenny Anderson,PG,26,POR,82,81,3081,8.3,19.5,.427,2.3,6.3,.361,6.0,13.2,.458,5.7,7.5,.768,1.6,4.7,6.2,10.0,2.8,0.3,3.3,3.8,24.6,,117,104,anderke01
11,Nick Anderson,SG,29,ORL,63,61,2163,7.2,18.2,.397,3.6,10.2,.353,3.6,8.0,.453,1.0,2.4,.404,1.7,6.0,7.6,4.6,3.0,0.8,2.2,4.0,19.0,,104,104,anderni01
12,Shandon Anderson,SG,23,UTA,65,0,1066,7.4,15.9,.462,1.2,2.4,.511,6.2,13.6,.454,3.4,5.0,.687,2.6,6.4,9.0,2.5,1.4,0.4,3.7,5.7,19.3,,99,106,andersh01
13,Willie Anderson,SG,30,MIA,28,1,303,5.2,11.5,.453,1.4,3.4,.421,3.8,8.1,.467,3.1,3.6,.850,2.7,4.8,7.5,6.1,2.5,0.7,3.4,6.5,14.9,,111,101,anderwi01
14,Greg Anthony,PG,29,VAN,65,44,1863,5.8,14.8,.393,2.6,6.9,.370,3.2,7.8,.413,3.8,5.2,.730,0.7,4.6,5.4,11.9,3.8,0.1,3.8,3.6,17.9,,108,110,anthogr01
15,B.J. Armstrong,PG,29,GSW,49,17,1020,7.6,16.7,.453,1.3,4.6,.278,6.3,12.1,.519,3.5,4.0,.861,0.4,3.4,3.8,6.5,1.3,0.1,2.7,2.9,19.9,,110,116,armstbj01
16,Darrell Armstrong,PG,28,ORL,67,0,1010,7.1,18.6,.383,3.0,9.7,.304,4.1,8.8,.470,4.9,5.7,.868,1.9,2.2,4.1,9.4,3.3,0.5,5.3,6.1,22.1,,103,107,armstda01
17,Vincent Askew,SG,30,TOT,43,0,838,5.2,12.0,.435,0.5,1.5,.292,4.8,10.4,.457,4.5,5.7,.795,1.6,4.7,6.3,5.8,1.1,0.4,3.0,7.9,15.4,,107,108,askewvi01
17,Vincent Askew,SG,30,NJN,1,0,7,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,0.0,,,119,askewvi01
17,Vincent Askew,SG,30,IND,41,0,822,5.2,12.0,.432,0.5,1.6,.292,4.7,10.4,.453,4.5,5.6,.791,1.6,4.8,6.4,5.9,1.1,0.4,2.8,8.0,15.3,,109,108,askewvi01
17,Vincent Askew,SG,30,DEN,1,0,9,11.5,17.3,.667,0.0,0.0,,11.5,17.3,.667,11.5,11.5,1.000,0.0,0.0,0.0,0.0,0.0,0.0,23.1,0.0,34.6,,66,120,askewvi01
18,Keith Askins,SF,29,MIA,78,30,1773,4.2,9.8,.433,2.1,5.3,.401,2.1,4.5,.469,1.2,1.8,.672,2.6,5.7,8.3,2.3,1.6,0.6,1.8,6.0,11.8,,111,102,askinke01
19,Stacey Augmon,SG,28,TOT,60,10,942,6.0,12.6,.477,0.0,0.0,,6.0,12.6,.477,4.0,5.6,.711,2.7,5.2,7.9,3.2,2.4,1.0,3.7,5.0,16.0,,100,103,augmost01
19,Stacey Augmon,SG,28,DET,20,3,292,6.0,15.0,.403,0.0,0.0,,6.0,15.0,.403,5.4,8.0,.683,2.7,6.8,9.5,2.9,1.9,1.9,5.3,5.6,17.5,,87,103,augmost01
19,Stacey Augmon,SG,28,POR,40,7,650,6.0,11.6,.517,0.0,0.0,,6.0,11.6,.517,3.3,4.5,.732,2.7,4.5,7.2,3.3,2.6,0.6,3.0,4.7,15.3,,108,104,augmost01
20,Isaac Austin,C,27,MIA,82,17,1881,9.3,18.5,.502,0.0,0.1,.000,9.3,18.4,.505,4.3,6.5,.664,3.9,9.9,13.8,2.9,1.3,1.2,4.7,7.1,22.9,,99,99,austiis01
21,Vin Baker,PF,25,MIL,78,78,3159,10.7,21.2,.505,0.3,0.9,.278,10.5,20.3,.515,6.1,8.8,.687,4.5,9.1,13.6,3.6,1.4,1.9,4.2,4.7,27.8,,108,106,bakervi01
22,Charles Barkley*,PF,33,HOU,53,53,2009,8.7,18.0,.484,1.5,5.3,.283,7.2,12.7,.569,7.5,10.8,.694,5.5,13.1,18.7,6.5,1.8,0.7,3.9,4.0,26.5,,117,100,barklch01
23,Dana Barros,PG,29,BOS,24,8,708,7.8,17.9,.435,3.0,7.4,.410,4.7,10.5,.453,2.6,3.0,.860,0.4,3.0,3.4,5.7,1.8,0.4,2.8,2.4,21.2,,109,114,barroda01
24,Brent Barry,SG,25,LAC,59,0,1094,7.4,18.2,.409,2.7,8.3,.324,4.8,9.9,.481,3.7,4.5,.817,1.4,3.8,5.3,7.4,2.5,0.7,3.7,4.2,21.2,,107,109,barrybr01
25,Jon Barry,SG,27,ATL,58,8,965,5.7,14.1,.407,2.8,7.1,.387,3.0,7.0,.426,2.1,2.6,.804,1.5,4.2,5.7,6.6,3.2,0.2,3.4,3.2,16.3,,108,103,barryjo01
26,Benoit Benjamin,C,32,TOR,4,3,44,6.0,14.5,.417,0.0,0.0,,6.0,14.5,.417,3.6,4.8,.750,3.6,7.2,10.8,1.2,1.2,0.0,2.4,6.0,15.7,,99,110,benjabe01
27,Elmer Bennett,PG,26,TOT,9,0,75,4.2,13.2,.316,2.1,6.2,.333,2.1,6.9,.300,4.9,6.9,.700,0.0,2.8,2.8,7.6,2.8,0.0,6.9,4.9,15.3,,82,111,benneel01
27,Elmer Bennett,PG,26,HOU,4,0,16,6.5,19.6,.333,3.3,9.8,.333,3.3,9.8,.333,16.4,19.6,.833,0.0,3.3,3.3,13.1,6.5,0.0,0.0,3.3,32.7,,144,98,benneel01
27,Elmer Bennett,PG,26,DEN,5,0,59,3.5,11.4,.308,1.8,5.3,.333,1.8,6.2,.286,1.8,3.5,.500,0.0,2.6,2.6,6.2,1.8,0.0,8.8,5.3,10.6,,60,114,benneel01
28,Travis Best,PG,24,IND,76,46,2064,7.2,16.2,.442,1.5,4.1,.368,5.7,12.2,.467,3.9,5.1,.756,0.9,3.4,4.3,8.3,2.6,0.1,4.0,5.8,19.7,,105,106,besttr01
29,Mookie Blaylock,PG,29,ATL,78,78,3056,9.1,21.0,.432,4.0,10.9,.366,5.1,10.0,.505,2.4,3.1,.753,2.1,5.4,7.5,8.4,3.8,0.4,3.3,2.6,24.5,,115,100,blaylmo01
30,Corie Blount,PF,28,LAL,58,18,1009,4.8,9.3,.514,0.1,0.2,.333,4.7,9.2,.517,2.9,4.3,.675,5.9,8.5,14.4,1.8,1.1,1.4,2.6,6.3,12.6,,112,104,blounco01
31,Muggsy Bogues,PG,32,CHH,65,65,1880,5.9,12.8,.460,1.7,4.2,.417,4.2,8.6,.482,1.6,1.8,.844,0.7,3.3,4.1,13.5,2.4,0.1,3.1,3.3,15.0,,119,111,boguemu01
32,Dexter Boney,SG,26,PHO,8,0,48,6.4,20.4,.316,1.1,6.4,.167,5.4,13.9,.385,6.4,8.6,.750,3.2,3.2,6.4,0.0,2.1,1.1,1.1,3.2,20.4,,95,110,boneyde01
33,Melvin Booker,PG,24,TOT,21,4,430,5.6,12.7,.438,1.5,4.5,.324,4.1,8.3,.500,2.2,2.4,.900,0.8,2.7,3.5,6.4,0.4,0.2,3.3,3.4,14.8,,105,118,bookeme01
33,Melvin Booker,PG,24,DEN,5,0,21,4.9,9.9,.500,2.5,4.9,.500,2.5,4.9,.500,0.0,0.0,,0.0,2.5,2.5,7.4,0.0,0.0,17.3,0.0,12.4,,51,118,bookeme01
33,Melvin Booker,PG,24,GSW,16,4,409,5.6,12.9,.436,1.4,4.5,.314,4.2,8.4,.500,2.3,2.6,.900,0.9,2.7,3.6,6.4,0.4,0.3,2.6,3.6,14.9,,110,118,bookeme01
34,Bruce Bowen,SF,25,MIA,1,0,1,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,54.4,0.0,0.0,0.0,,,60,bowenbr01
35,Donnie Boyce,SG,23,ATL,22,2,154,7.5,22.6,.333,0.7,5.7,.125,6.8,16.9,.404,3.9,7.9,.500,2.5,2.9,5.4,4.7,3.6,1.4,5.7,6.1,19.7,,77,102,boycedo01
36,Shawn Bradley,C,24,TOT,73,70,2288,9.4,20.9,.449,0.0,0.2,.000,9.4,20.7,.453,3.4,5.3,.654,5.1,9.0,14.1,1.2,0.9,5.7,3.1,5.5,22.2,,98,105,bradlsh01
36,Shawn Bradley,C,24,NJN,40,38,1228,8.4,19.3,.436,0.0,0.2,.000,8.4,19.1,.441,3.4,5.2,.664,5.0,8.8,13.8,0.8,1.0,6.8,2.7,5.2,20.3,,99,104,bradlsh01
36,Shawn Bradley,C,24,DAL,33,32,1060,10.5,22.8,.461,0.0,0.2,.000,10.5,22.7,.464,3.5,5.4,.642,5.2,9.3,14.5,1.6,0.9,4.5,3.6,5.8,24.5,,97,105,bradlsh01
37,Mark Bradtke,C,28,PHI,36,0,251,5.0,11.6,.431,0.0,0.0,,5.0,11.6,.431,1.8,2.6,.692,5.2,8.4,13.6,1.4,1.0,1.0,1.8,6.8,11.8,,104,111,bradtma01
38,Terrell Brandon,PG,26,CLE,78,78,2868,11.6,26.5,.438,2.0,5.5,.373,9.6,21.0,.455,5.4,6.0,.902,1.0,5.1,6.1,9.9,2.8,0.6,3.6,3.6,30.7,,111,102,brandte01
39,Frank Brickowski,PF,37,BOS,17,2,255,6.3,14.3,.438,1.4,3.9,.350,4.9,10.4,.472,2.0,2.8,.714,1.2,5.5,6.7,2.9,1.0,0.8,3.7,8.3,15.9,,92,113,brickfr01
40,Scott Brooks,PG,31,NYK,38,0,251,4.0,8.2,.487,1.1,2.5,.417,3.0,5.7,.519,3.0,3.2,.933,1.3,2.5,3.8,6.1,4.4,0.0,3.6,7.4,12.0,,109,99,brooksc01
41,Chucky Brown,SF,28,TOT,70,1,757,5.5,10.9,.506,0.1,0.4,.167,5.4,10.4,.520,3.3,4.9,.671,2.9,7.5,10.4,2.0,0.6,1.6,1.3,7.0,14.4,,116,109,brownch01
41,Chucky Brown,SF,28,PHO,10,0,83,8.1,16.1,.500,0.0,0.0,,8.1,16.1,.500,5.0,6.8,.727,1.9,8.1,9.9,2.5,0.0,1.2,2.5,8.7,21.1,,107,110,brownch01
41,Chucky Brown,SF,28,MIL,60,1,674,5.2,10.2,.508,0.1,0.5,.167,5.1,9.7,.525,3.1,4.7,.661,3.0,7.5,10.5,1.9,0.7,1.6,1.2,6.8,13.5,,118,109,brownch01
42,Dee Brown,PG,28,BOS,21,2,522,5.9,15.9,.367,1.9,6.2,.308,3.9,9.7,.406,1.7,2.1,.818,0.8,3.8,4.6,6.4,3.0,0.7,2.3,4.3,15.4,,99,111,brownde01
43,Marcus Brown,PG,22,POR,21,0,184,8.0,20.1,.400,3.7,9.2,.406,4.3,10.9,.395,3.7,5.5,.684,1.1,3.2,4.3,5.7,2.3,0.6,3.7,7.5,23.5,,105,105,brownma01
44,Mike Brown,C,33,PHO,6,1,83,3.1,7.4,.417,0.0,0.0,,3.1,7.4,.417,3.7,6.2,.600,5.6,9.9,15.5,3.1,0.6,0.6,1.2,5.6,9.9,,118,109,brownmi01
45,P.J. Brown,PF,27,MIA,80,71,2592,6.3,13.8,.457,0.0,0.0,.000,6.3,13.7,.459,3.4,4.6,.732,5.0,9.0,14.1,1.9,1.8,2.1,2.4,5.9,16.0,,107,98,brownpj01
46,Randy Brown,PG,28,CHI,72,3,1057,7.1,16.8,.420,0.2,1.1,.182,6.9,15.7,.437,2.9,4.2,.679,1.7,3.9,5.6,6.7,4.1,0.9,2.9,5.9,17.2,,102,100,brownra02
47,Kobe Bryant*,SF,18,LAL,71,6,1103,8.4,20.2,.417,2.4,6.5,.375,6.0,13.7,.437,6.5,7.9,.819,2.2,4.1,6.3,4.3,2.3,1.1,5.3,4.9,25.7,,101,105,bryanko01
48,Mark Bryant,PF,31,PHO,41,18,1018,7.7,13.9,.553,0.0,0.0,,7.7,13.9,.553,3.8,5.5,.704,3.4,7.3,10.7,2.4,1.1,0.3,2.3,6.9,19.2,,114,110,bryanma01
49,Jud Buechler,SF,28,CHI,76,0,703,4.4,12.0,.367,1.4,4.1,.333,3.0,7.9,.385,0.4,1.1,.357,3.4,6.1,9.6,4.6,1.7,1.6,2.0,3.8,10.5,,101,103,buechju01
50,Matt Bullard,PF,29,HOU,71,12,1025,5.8,14.5,.401,3.4,9.4,.366,2.4,5.2,.465,1.3,1.7,.735,0.7,5.3,6.0,3.4,1.1,0.9,1.9,3.5,16.4,,106,107,bullama01
51,Scott Burrell,SF,26,TOT,57,2,939,5.6,15.4,.362,2.3,6.6,.353,3.2,8.8,.368,3.2,4.3,.750,2.8,6.2,9.0,4.2,1.6,1.1,3.0,6.8,16.7,,101,110,burresc01
51,Scott Burrell,SF,26,CHH,28,2,482,5.1,14.7,.344,2.1,6.2,.345,2.9,8.5,.342,4.7,6.0,.792,2.7,6.2,8.9,4.4,1.6,1.2,2.8,6.7,17.0,,103,109,burresc01
51,Scott Burrell,SF,26,GSW,29,0,457,6.1,16.0,.379,2.5,7.0,.361,3.5,9.0,.392,1.7,2.6,.652,2.9,6.2,9.0,4.0,1.6,0.9,3.2,6.9,16.3,,98,112,burresc01
52,Willie Burton,SF,28,ATL,24,2,380,5.7,16.9,.336,1.9,6.7,.283,3.8,10.2,.371,8.3,9.9,.838,1.6,4.4,6.0,1.6,1.2,0.4,3.8,8.0,21.5,,100,106,burtowi01
53,Mitchell Butler,SG,26,POR,49,1,465,5.9,14.2,.416,1.4,4.4,.308,4.5,9.8,.465,3.6,5.7,.640,2.2,3.9,6.0,3.4,1.5,0.2,3.1,6.2,16.8,,101,107,butlemi02
54,Jason Caffey,PF,23,CHI,75,19,1405,7.8,14.6,.532,0.0,0.0,.000,7.8,14.6,.534,5.3,8.0,.659,5.1,6.3,11.4,3.4,0.9,0.3,3.7,5.7,20.8,,112,105,caffeja01
55,Michael Cage,C,35,PHI,82,24,1247,2.7,5.7,.468,0.0,0.0,,2.7,5.7,.468,0.8,1.7,.463,4.5,8.4,12.9,1.7,1.9,1.7,0.7,4.8,6.1,,118,109,cagemi01
56,Adrian Caldwell,PF,30,TOT,45,0,569,3.6,8.2,.435,0.0,0.2,.000,3.6,8.1,.444,1.9,4.5,.420,5.2,9.8,14.9,1.1,1.4,0.7,2.5,7.8,9.0,,92,109,caldwad01
56,Adrian Caldwell,PF,30,NJN,18,0,204,2.5,8.9,.286,0.0,0.5,.000,2.5,8.4,.303,2.3,4.3,.529,5.1,9.2,14.3,1.3,2.0,0.3,3.1,6.9,7.4,,77,108,caldwad01
56,Adrian Caldwell,PF,30,PHI,27,0,365,4.1,7.9,.526,0.0,0.0,,4.1,7.9,.526,1.7,4.6,.364,5.2,10.1,15.3,1.0,1.1,1.0,2.2,8.3,9.9,,101,110,caldwad01
57,Marcus Camby,C,22,TOR,63,38,1897,10.5,21.7,.482,0.1,0.4,.143,10.4,21.3,.488,5.1,7.4,.693,3.7,7.3,11.0,2.7,1.8,3.6,3.7,6.0,26.1,,103,105,cambyma01
58,Elden Campbell,PF,28,LAL,77,77,2516,9.3,19.7,.469,0.0,0.1,.250,9.2,19.6,.470,5.5,7.7,.711,4.3,8.5,12.9,2.6,1.0,2.4,2.7,5.8,24.0,,108,103,campbel01
59,Antoine Carr,PF,35,UTA,82,0,1460,9.2,19.1,.483,0.0,0.1,.000,9.2,19.0,.486,3.6,4.6,.780,2.2,4.9,7.1,2.7,0.9,2.3,2.7,7.8,22.0,,103,106,carran01
60,Chris Carr,SG,22,MIN,55,10,830,8.0,17.3,.461,2.0,5.6,.352,6.0,11.7,.514,3.6,4.7,.767,2.0,5.2,7.2,3.1,1.5,0.6,2.4,5.9,21.5,,110,109,carrch01
61,Jimmy Carruth,PF,27,MIL,4,0,21,5.1,7.7,.667,0.0,0.0,,5.1,7.7,.667,2.6,2.6,1.000,0.0,10.2,10.2,0.0,0.0,5.1,2.6,10.2,12.8,,110,105,carruji01
62,Sam Cassell,PG,27,TOT,61,44,1714,10.3,23.9,.430,2.5,7.0,.351,7.8,16.8,.464,6.5,7.7,.845,1.4,4.1,5.5,9.3,2.3,0.6,5.1,6.1,29.5,,108,110,cassesa01
62,Sam Cassell,PG,27,PHO,22,9,539,9.6,23.0,.415,1.8,5.9,.306,7.7,17.1,.453,10.1,11.8,.855,1.1,3.6,4.8,9.5,2.2,0.6,5.7,6.3,31.1,,106,110,cassesa01
62,Sam Cassell,PG,27,DAL,16,13,398,9.5,22.4,.424,2.0,6.6,.306,7.5,15.7,.474,5.7,6.8,.840,1.9,4.9,6.8,7.7,2.3,0.8,5.6,6.5,26.7,,101,108,cassesa01
62,Sam Cassell,PG,27,NJN,23,22,777,11.2,25.2,.443,3.1,8.0,.392,8.0,17.2,.467,4.3,5.1,.831,1.4,4.1,5.5,10.0,2.5,0.5,4.5,5.8,29.8,,112,110,cassesa01
63,Duane Causwell,C,28,SAC,46,8,581,4.4,8.5,.511,0.2,0.3,.667,4.2,8.3,.505,1.8,3.4,.541,5.2,6.4,11.5,1.8,1.4,3.4,3.1,11.9,10.7,,100,106,causwdu01
64,Cedric Ceballos,SF,27,TOT,50,40,1426,10.2,22.4,.457,0.9,3.7,.255,9.3,18.7,.497,5.0,6.7,.747,3.7,8.3,12.0,2.3,1.2,0.8,3.1,4.1,26.4,,104,108,cebalce01
64,Cedric Ceballos,SF,27,LAL,8,8,279,6.4,15.7,.410,0.9,4.0,.238,5.5,11.7,.468,2.5,2.8,.867,2.1,7.9,10.0,2.8,0.9,1.1,3.2,3.6,16.2,,95,105,cebalce01
64,Cedric Ceballos,SF,27,PHO,42,32,1147,11.1,24.0,.464,0.9,3.6,.259,10.2,20.3,.501,5.7,7.7,.737,4.1,8.4,12.4,2.2,1.3,0.8,3.1,4.2,28.9,,105,108,cebalce01
65,Tom Chambers,PF,37,CHH,12,5,83,4.6,20.2,.226,1.3,2.0,.667,3.3,18.3,.179,2.0,2.6,.750,2.0,7.2,9.1,2.6,0.7,0.0,5.9,9.1,12.4,,58,111,chambto01
66,Rex Chapman,SG,29,PHO,65,33,1833,9.3,21.0,.443,3.1,8.8,.350,6.2,12.2,.510,3.5,4.2,.832,0.7,4.4,5.1,5.1,1.5,0.2,2.7,3.0,25.2,,108,111,chapmre01
67,Calbert Cheaney,SG,25,WSB,79,79,2411,8.0,15.7,.505,0.1,0.6,.133,7.9,15.1,.521,2.0,3.0,.693,1.5,4.3,5.8,2.5,1.7,0.4,2.0,4.9,18.0,,105,108,cheanca01
68,Pete Chilcutt,PF,28,VAN,54,1,662,5.9,13.5,.436,2.0,5.7,.362,3.9,7.9,.490,1.1,1.8,.591,5.5,7.3,12.8,3.9,2.1,1.4,2.3,4.3,14.9,,110,110,chilcpe01
69,Randolph Childress,PG,24,TOT,23,0,155,4.8,13.8,.350,1.7,6.6,.263,3.1,7.3,.429,2.1,2.8,.750,0.3,1.7,2.1,5.9,3.1,0.0,6.2,5.5,13.5,,78,105,childra01
69,Randolph Childress,PG,24,POR,19,0,125,4.2,12.7,.333,1.3,6.8,.188,3.0,5.9,.500,2.5,3.4,.750,0.4,1.7,2.1,6.3,3.0,0.0,5.5,4.6,12.2,,80,105,childra01
69,Randolph Childress,PG,24,DET,4,0,30,7.6,18.9,.400,3.8,5.7,.667,3.8,13.2,.286,0.0,0.0,,0.0,1.9,1.9,3.8,3.8,0.0,9.5,9.5,18.9,,70,104,childra01
70,Chris Childs,PG,29,NYK,65,61,2076,5.4,13.0,.414,1.8,4.6,.387,3.6,8.4,.429,2.9,3.8,.758,0.6,4.3,4.9,10.2,2.0,0.3,4.6,5.4,15.5,,102,103,childch01
71,Doug Christie,SG,26,TOR,81,81,3127,6.7,16.1,.417,2.5,6.5,.384,4.2,9.6,.440,4.0,5.2,.775,1.4,5.9,7.3,5.3,3.4,0.8,3.4,4.2,19.9,,108,106,chrisdo01
72,Derrick Coleman,PF,29,PHI,57,54,2102,8.7,20.0,.435,0.8,2.9,.269,8.0,17.2,.463,6.5,8.7,.745,3.8,10.0,13.7,4.6,1.2,1.8,4.4,3.9,24.7,,104,109,colemde01
73,Bimbo Coles,PG,28,GSW,51,13,1183,5.4,13.9,.389,1.3,4.5,.294,4.1,9.4,.434,1.6,2.2,.755,1.7,3.5,5.2,6.6,1.5,0.3,2.6,4.2,13.7,,102,115,colesbi01
74,Marty Conlon,C,29,BOS,74,15,1614,6.6,14.1,.471,0.1,0.3,.200,6.6,13.8,.477,4.5,5.3,.842,4.0,6.1,10.0,3.2,1.4,0.6,3.4,4.8,17.8,,106,113,conloma01
75,Tyrone Corbin,SF,34,ATL,70,65,2305,6.1,14.4,.422,1.8,5.0,.356,4.3,9.4,.457,2.1,2.6,.796,1.8,5.2,7.1,3.0,2.2,0.2,2.0,4.2,16.0,,107,104,corbity01
76,Joe Courtney,PF,27,TOT,9,0,100,5.8,15.7,.367,0.0,0.0,,5.8,15.7,.367,1.6,2.6,.600,4.7,3.7,8.4,0.0,0.0,0.0,1.6,7.3,13.1,,89,118,courtjo01
76,Joe Courtney,PF,27,PHI,4,0,52,5.8,13.6,.429,0.0,0.0,,5.8,13.6,.429,0.0,0.0,,4.8,3.9,8.7,0.0,0.0,0.0,1.0,7.8,11.6,,100,118,courtjo01
76,Joe Courtney,PF,27,SAS,5,0,48,5.7,18.3,.313,0.0,0.0,,5.7,18.3,.313,3.4,5.7,.600,4.6,3.4,8.0,0.0,0.0,0.0,2.3,6.9,14.9,,81,119,courtjo01
77,John Crotty,PG,27,MIA,48,0,659,6.5,12.7,.513,1.7,4.0,.408,4.9,8.7,.562,4.5,5.3,.844,1.2,2.6,3.9,8.4,1.5,0.0,3.5,6.5,19.1,,122,105,crottjo01
78,Terry Cummings,PF,35,SEA,45,3,828,9.9,20.5,.486,0.2,0.3,.600,9.8,20.2,.484,3.7,5.3,.695,4.5,7.3,11.7,2.5,2.1,0.4,2.9,7.3,23.8,,106,103,cummite01
79,Earl Cureton,PF,39,TOR,9,0,46,3.5,9.2,.375,0.0,0.0,,3.5,9.2,.375,1.2,3.5,.333,4.6,5.8,10.4,4.6,0.0,0.0,1.2,11.5,8.1,,102,113,curetea01
80,Dell Curry,SG,32,CHH,68,20,2078,10.0,21.8,.459,3.3,7.7,.426,6.7,14.1,.478,3.0,3.7,.803,1.0,4.5,5.5,3.1,1.6,0.4,2.4,3.8,26.3,,109,111,curryde01
81,Michael Curry,SG,28,DET,81,2,1217,4.6,10.3,.448,1.1,3.6,.299,3.5,6.7,.528,4.5,5.0,.898,1.1,4.5,5.6,2.0,1.4,0.6,1.3,6.0,14.8,,121,107,currymi01
82,Erick Dampier,C,21,IND,72,21,1052,6.7,17.2,.390,0.1,0.1,1.000,6.7,17.2,.388,5.5,8.6,.637,4.9,10.2,15.1,2.2,1.0,3.7,4.3,7.8,19.0,,91,101,dampier01
83,Lloyd Daniels,SG,29,TOT,22,0,310,6.0,20.0,.303,3.5,11.7,.300,2.5,8.2,.306,0.8,1.0,.833,3.2,4.0,7.2,4.4,1.7,0.5,2.3,5.5,16.4,,95,112,daniell01
83,Lloyd Daniels,SG,29,SAC,5,0,28,3.8,30.1,.125,3.8,20.7,.182,0.0,9.4,.000,0.0,0.0,,1.9,5.6,7.5,1.9,1.9,0.0,5.6,7.5,11.3,,43,109,daniell01
83,Lloyd Daniels,SG,29,NJN,17,0,282,6.3,19.0,.330,3.5,10.9,.322,2.8,8.1,.341,0.9,1.1,.833,3.3,3.9,7.2,4.6,1.7,0.6,2.0,5.3,17.0,,103,112,daniell01
84,Sasha Danilović,SG,26,TOT,56,42,1789,7.5,17.3,.435,2.6,7.2,.360,4.9,10.1,.488,3.7,4.6,.801,0.9,3.2,4.1,3.1,1.6,0.3,3.5,4.9,21.3,,102,106,danilsa01
